username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink,,,,,,
LADY RAIN,murny7,3/28/2019 16:24,68,135,"Kehadiran Capres no urut 01 Joko Widodo di kampung nelayan Manggar Balikpapan, disambut dengan saling berebut salaman dg Pak Jokowi. Sambutan warga nelayan Manggar luar biasa # KaltimPilihBajuPutih # 17AprilCoblosJokowiAmin # 01IndonesiaMaju # 2019JokowiPresidenRI # JokowiLagipic.twitter.com/glfCudhktc",,,# # # # #,1.1112E+18,https://twitter.com/murny7/status/1111197409973985280,,,,,,
🥀,_whoscare,3/28/2019 15:32,102,96,"tidak mengurangi rasa hormat saya kepada bapak @ jokowi yang saya hormati dan saya kagumi, dengan kerendahan hati saya, saya meminta bantuan untuk sekedar meretweet tweet yg saya buat ini, mohon maaf bila ada salah kata yg kurang mengenakan. terimakasih banyak",,@,,1.11118E+18,https://twitter.com/_whoscare/status/1111184318359953409,,,,,,
TuK INDONESIA,TuK_Indonesia,3/28/2019 15:26,46,34,"Berdasarkan data perizinan, kami memperkirakan landbank kelapa sawit @ GAR_Sinarmas di Indonesia setidaknya 712.462 hektar. Pada akhir 2017 ada 502.847 hektar kebun GAR yang sudah ditanami sawit. # taipansawit @ jokowi @ prabowopic.twitter.com/x2JcgXzEH6",,@ @ @,#,1.11118E+18,https://twitter.com/TuK_Indonesia/status/1111182733475102720,,,,,,
Joko Widodo,jokowi,3/28/2019 15:13,1367,6741,"Menyeruak di antara ribuan warga Kalimantan Selatan di Stadion 17 Mei, Kota Banjarmasin, kemarin sore. Saya bermandi peluh, tapi berbahagia warga yang bersemangat. Apa habar pian sabarataan?pic.twitter.com/qBbX57tVpR",,,,1.11118E+18,https://twitter.com/jokowi/status/1111179526959034368,,,,,,
Aidilanam,Aidilanam1,3/28/2019 14:54,15,21,Tak ada pilihan lain perempuan NU jawa tengah solid untuk menangkan jokowi-amin. @ Kiyai_MarufAmin # santrimelukyaipic.twitter.com/YMw7HdiYoV,,@,#,1.11117E+18,https://twitter.com/Aidilanam1/status/1111174820689920000,,,,,,
Soeketi,TSoeketi,3/28/2019 14:41,11,50,"MUKE GILEEE.....SELFIE TERUS, BINI KAGAK DIPERHATIN...!!!pic.twitter.com/UuTLQWWKxw",,,,1.11117E+18,https://twitter.com/TSoeketi/status/1111171474243514368,,,,,,
#Jokowinomics,GrafisPolitik,3/28/2019 14:41,44,48,"Ini dia daftar tambang dan migas yang direbut @ jokowi dari perusahaan raksasa di Amerika. Wah, mengerikan presiden kita! Beliau mampu lawan raksasa pic.twitter.com/s1xs2NSaEY",,@,,1.11117E+18,https://twitter.com/GrafisPolitik/status/1111171425572773888,,,,,,
Negri Seterah,Restcayah,3/28/2019 14:39,708,1662,"Jok @ jokowi ,loe didoain ki makruh mati duluan tuh . massa yg hadir juga riang gembira dgr loe ya mati duluan pic.twitter.com/2VQfpvkjDt",,@,,1.11117E+18,https://twitter.com/Restcayah/status/1111170834989645824,,,,,,
Ismail Fahmi,ismailfahmi,3/28/2019 14:35,126,174,"Hasil amatan Drone Emprit sejalan dengan temuan Charta Politika. Soal janji"" yang blm ditepati jadi alasan utama tdk memilih Jokowi. Isu agama tidak lagi jadi alasan penting. pic.twitter.com/VGQmkMnww2""",,,,1.11117E+18,https://twitter.com/ismailfahmi/status/1111169963824287744,,,,,,
seword,sewordcom,3/28/2019 14:19,23,37,Ternyata ini alasan kenapa kubu Prabowo selalu protes blusukan Jokowi dan soal masuk gorong-gorong!!! Bang Adian # 17AprilCoblosBajuPutihpic.twitter.com/sfapOfUATs,,,#,1.11117E+18,https://twitter.com/sewordcom/status/1111165974550466563,,,,,,
Jokowi-Amin,Jokowi_Amin,3/28/2019 14:07,191,487,"Anwar Adnan Saleh, Gubernur Pertama Sulawesi Barat 2006-2016 menangkan Jokowi 73% tertinggi dari 33 Provinsi di pemilu 2014. Dan yakin akan kembali memenangkan Capres 01 @ jokowi sebanyak 100% di Pemilu 2019. # SulbarJokowiMenangpic.twitter.com/9kQi63EPas",,@,#,1.11116E+18,https://twitter.com/Jokowi_Amin/status/1111162803480453121,,,,,,
Joko Widodo,jokowi,3/28/2019 13:59,1893,9460,"Dari ibu-ibu penjual nasi uduk, keluarga penambal ban di Jakarta, sampai penjual buah di Cibitung, Program Mekaar telah memberi jalan kepada rumah-rumah tangga pra sejahtera di berbagai kota di Indonesia untuk berani menatap masa depan yang lebih indah.pic.twitter.com/bucA5xlGOm",,,,1.11116E+18,https://twitter.com/jokowi/status/1111160786657828864,,,,,,
F.A'dhom,Adhom_Wedung,3/28/2019 13:48,10,19,Segenap pengurus Ranting GP.Ansor desa Wedung mengucapkan # hutdemak516 Smoga demak smakin JAYA @ GPAnsor_Satu @ BANSERSATKORNAS @ jokowi @ prabowo @ ganjarpranowo @ bupatidemak @ AnsorDemak @ ansorwedung @ adtaufiq @ nurulMuttaqin17 @ MataNajwa @ sudjiwotedjo @ mohmahfudmd @ gusmusgusmupic.twitter.com/nR9Sg6CYZj,,@ @ @ @ @ @ @ @ @ @ @ @ @ @,#,1.11116E+18,https://twitter.com/Adhom_Wedung/status/1111158175128969216,,,,,,
Warta🌐Politik™,wartapoLitik,3/28/2019 13:12,944,2061,KH Ma'ruf Amin: Kalau Pak Jokowi yang Mati Duluan," Saya yang Naik Jadi Presiden"""," Jamaah pun Bertepuk Tangan https://www.portal-islam.id/2019/03/kh-maruf-amin-kalau-pak-jokowi-yang.html …pic.twitter.com/UoMlmZrXO1""",,,,1.11115E+18,https://twitter.com/wartapoLitik/status/1111149048214380544,,,,
Bane Raja Manalu,baneraja,3/28/2019 13:11,174,442,"Pilih yang sempurna? Tak ada cuy. Yang lebih baik? Ya pak @ jokowi dan KH Ma'ruf Amin. Yuk, gunakan hak pilihmu. # 01indonesiamaju # KaltimPilihBajuPutih # 01Jokowi3PDIPpic.twitter.com/9OnXZAo8BK",,@,# # #,1.11115E+18,https://twitter.com/baneraja/status/1111148872552742912,,,,,,
Elias Sumardi Dabur (ESD),BungElias,3/28/2019 13:06,6,5,"Breaking news. Laporan survey terbaru CSIS. @ jokowi 51,4 persen. @ prabowo 33,3 persen.pic.twitter.com/I2TsOrLLIQ",,@ @,,1.11115E+18,https://twitter.com/BungElias/status/1111147584867827712,,,,,,
KOMANDO PRABOWO!,FandhuW89,3/28/2019 12:56,66,132,". Maaf itu Istri Pake Jokowi Jatuh yha...???!?? Kq Pak Jokowi Diam Saja Dan Masih Sibuk Selfi / Vlong ???!? , pic.twitter.com/0VTbc19igb",,,,1.11115E+18,https://twitter.com/FandhuW89/status/1111145010961895424,,,,,,
Aditya Kameswara,dab_adit,3/28/2019 12:28,1,2,# SatuPikiran Di Karawang ada gerakan berbagi Hidroponik. Dari - oleh - untuk masyarakat. gratis. Hidroponik menjadi penting untuk mendukung penguatan pangan di lahan perkotaan dan sempit. Jokowi adalah kita pic.twitter.com/TiokEEmLT3,,,#,1.11114E+18,https://twitter.com/dab_adit/status/1111138017152897024,,,,,,
K.H. Iyut~Kafir Hybrid Iyut,kafiradikal,3/28/2019 12:09,853,1572,...Kalau pak @ Jokowi yang mati duluan," saya yang jadi presiden""...~K.H. Maaruf Amin~ *disambut tepuk tangan meriah* (``",") pic.twitter.com/kC6EGX2UZg""",,@,,1.11113E+18,https://twitter.com/kafiradikal/status/1111133084114518018,,,,
Murtadha01,MurtadhaOne,3/28/2019 12:07,123,279,Pak Jokowi dan bu Iriana di Balikpapan... PETJAAAHH!!! # KaltimPilihBajuPutihpic.twitter.com/pPUq699lAI,,,#,1.11113E+18,https://twitter.com/MurtadhaOne/status/1111132574716313601,,,,,,
#GenerasiVamos,vamos6669,3/28/2019 11:33,40,75,Tol Laut wujudkan Indonesia Sentris. @ Jokowi punya VISI-MISI besar untuk mewujudkan Keadilan Sosial Bagi Seluruh Rakyat Indonesia Mari kita dukung pak @ jokowi untuk menuntaskan pekerjaannya dengan cara # 17AprilCoblosJokowi # 17AprilCoblosBajuPutih # 17AprilCoblos01pic.twitter.com/Yl2FDQwwDr,,@ @,# # #,1.11112E+18,https://twitter.com/vamos6669/status/1111124142420447232,,,,,,
Cak Nur,caknur14,3/28/2019 11:31,75,72,17 alasan kenapa kita coblos baju putih @ jokowi @ KHMarufAmin_ di 17 April 2019 # JokowiLagi # KaltimPilihBajuPutihpic.twitter.com/rCThnERAji,,@ @,# #,1.11112E+18,https://twitter.com/caknur14/status/1111123708859437061,,,,,,
Putri EelsIndo❤JKS,putri_jkseels,3/28/2019 11:31,19,64,"Kereeen memang , Makasih yang sudah buat ini pic.twitter.com/06CXnbKnM3",,,,1.11112E+18,https://twitter.com/putri_jkseels/status/1111123662948585472,,,,,,
Romlah,romlahasana,3/28/2019 11:06,6,8,Presiden Jokowi Menghimbau Untuk Ajak Semua Orang Ke TPS Jangan Golput # PutihAdalahKITA # IngatJokowi # 2019JokowiKyaiMaruf # 2019TetapJokowi # 2019PilihJokowi # JumatBerkahpic.twitter.com/DRpqGBJfsg,,,# # # # # #,1.11112E+18,https://twitter.com/romlahasana/status/1111117398168395777,,,,,,
#01JokowiAmin,yusuf_dumdum,3/28/2019 11:03,661,2095,"Ktika pak @ Jokowi dan Ibu Iriana melayani foto selfie dg pendukung di Banjarmasin, Ibu Iriana sempat terjatuh karena tangannya ditarik slh satu pendukung yg antusias ingin salaman. Saking ingin dkt dg rakyat sampai abai dg keselamatan. Salut. Yuk jaga Ibu Iriana & pak Jokowi. pic.twitter.com/wPxBrmbWm3",,@,,1.11112E+18,https://twitter.com/yusuf_dumdum/status/1111116537287434240,,,,,,
Milenial Penjaga Jokowi 🙋🏻‍♀️🙋🏻‍♂️,JagaJokowi,3/28/2019 11:03,72,125,Dua periode pun tidak akan kelar," tapi Pakde @ jokowi sudah memulai langkah yang baik dan langkah yang dikerjakan sudah tepat"" - @ dr_tompipic.twitter.com/4HLIvo9gUe""",,@ @,,1.11112E+18,https://twitter.com/JagaJokowi/status/1111116515997147137,,,,,
R lra,rudylerah1,3/28/2019 10:56,0,2,"Dom balikpapan .,kompanye Pak De .Jokowi pic.twitter.com/iQF2qwFxhl",,,,1.11111E+18,https://twitter.com/rudylerah1/status/1111114824929300485,,,,,,
daniruhimat17,daniruhimat17,3/28/2019 10:50,0,2,Bobotoh Persib deklarasi mendukung Jokowi-Amin. # JokowiLagipic.twitter.com/5fVFrrOhIN,,,#,1.11111E+18,https://twitter.com/daniruhimat17/status/1111113430402883585,,,,,,
#2019Gantipresiden,yanniarsim,3/28/2019 10:49,23,143,# 20HariLagiCoblosCapres02 WASALAM....pic.twitter.com/XRUrxXet0I,,,#,1.11111E+18,https://twitter.com/yanniarsim/status/1111113102030823424,,,,,,
Joko Widodo,jokowi,3/28/2019 10:43,3401,13792,"Saya pernah jadi karyawan di Aceh, lalu berhenti dan jadi pengusaha. Dari dunia usaha, saya pindah ke politik, dan kini berlabuh di pemerintahan. Modal saya kepercayaan. Pengusaha tahu sulitnya membangun kepercayaan. Dalam politik yang harus dijaga adalah kepercayaan rakyat.pic.twitter.com/LCc7yTcQxE",,,,1.11111E+18,https://twitter.com/jokowi/status/1111111604790157312,,,,,,
Murtadha01,MurtadhaOne,3/28/2019 10:24,194,427,"Pak Jokowi di kampung nelayan Manggar, Balikpapan pagi ini... # 01JokowiLagipic.twitter.com/xtcndVzBtI",,,#,1.11111E+18,https://twitter.com/MurtadhaOne/status/1111106812634255360,,,,,,
rowmannous,rowman__,3/28/2019 10:23,74,153,Ughhhh terharu aku tuh lihat ibu Iriana memgibarkan bendera @ PDI_Perjuangan.. Sehat terus ya Presidenku pak @ jokowi dan ibu negaraku.. We so proud of you.. # 01Jokowi3PDIP # 01JokowiLagi @ MahesaTiwi @ Fsilolongan @ budimandjatmiko @ PutraNababan @ _kiranalara @ 66Hastopic.twitter.com/b3Dh9XbtdY,,@ @ @ @ @ @ @ @,# #,1.11111E+18,https://twitter.com/rowman__/status/1111106393438732293,,,,,,
Dede Budhyarto,kangdede78,3/28/2019 10:06,242,431,Puluhan ribu pendukung memadati GOR DOME Balikpapan mengikuti kampanye terbuka Capres 01 @ jokowi # KaltimPilihBajuPutihpic.twitter.com/b4t2anjy6h,,@,#,1.1111E+18,https://twitter.com/kangdede78/status/1111102305430962176,,,,,,
bunga lin,bungalin1,3/28/2019 9:44,80,181,"dukungan untuk Pakde @ jokowi makin banyak guys, yuk kita dukung Pakde untuk nambah periode # KaltimPilihBajuPutihpic.twitter.com/m34wnE1kdn",,@,#,1.1111E+18,https://twitter.com/bungalin1/status/1111096713098350592,,,,,,
Jokowi-Amin,Jokowi_Amin,3/28/2019 8:30,222,545,"Suasana di Kampung Nelayan Maggar, Balikpapan, Pak Jokowi akan mengawali kampanye nya dengan mengunjungi kampung nelayan ini. Tentunya masyarakat sangat antusias dengan kehadiran Capres 01 @ jokowi dan siap menyambut Jokowi dengan penuh dukungan. # KaltimPilihBajuPutih pic.twitter.com/p5VZblqVEE",,@,#,1.11108E+18,https://twitter.com/Jokowi_Amin/status/1111078058847399937,,,,,,
Aksi Kamisan,AksiKamisan,3/28/2019 8:23,494,370,"Presiden @ jokowi mah bersih dari kasus HAM..."" Mohon maaf sekadar mengingatkan bahwa Presiden punya peran besar untuk proses penyelesaian kasus HAM berat di Indonesia Jadi kalau tidak menyelesaikan ya punya andil dalam terpeliharanya kondisi HAM Indonesia yg buruk ini... pic.twitter.com/UvsXo8qV0K""",,@,,1.11108E+18,https://twitter.com/AksiKamisan/status/1111076254915059713,,,,,,
#INAelectionObserverSOS,INAelectionSOS,3/28/2019 8:14,3,76,Datangi TPS 17 april 2019 Coblos No 02 PRABOWO SANDI # PembebasanRakyatpic.twitter.com/EjoMzlaoX8,,,#,1.11107E+18,https://twitter.com/INAelectionSOS/status/1111073964695015424,,,,,,
Joko Widodo,jokowi,3/28/2019 8:10,6410,17374,"Mereka yang tak beranjak dari zona nyaman, akan tergilas oleh roda zaman.pic.twitter.com/qcXmqzqPpJ",,,,1.11107E+18,https://twitter.com/jokowi/status/1111073098030153728,,,,,,
Dede Budhyarto,kangdede78,3/28/2019 8:10,200,370,"Sebelum menuju GOR DOM Balikpapan untuk kampanye terbuka, Capres 01 @ jokowi akan singgah di Kampung Nelayan Manggar, Balikpapan. # KaltimPilihBajuPutihpic.twitter.com/BAVoGaVXJn",,@,#,1.11107E+18,https://twitter.com/kangdede78/status/1111073056896610304,,,,,,
Dede Budhyarto,kangdede78,3/28/2019 8:08,210,321,"Massa mulai berdatangan di GOR DOME Balikpapan, menanti kedatangan Capres 01 @ jokowi Kampanye terbuka di Kalimantan Timur. # KaltimPilihBajuPutihpic.twitter.com/G22L0t6SfY",,@,#,1.11107E+18,https://twitter.com/kangdede78/status/1111072450484158465,,,,,,
#99,PartaiSocmed,3/28/2019 8:01,395,310,Mau tahu apa alasan utama Sandi maju cawapres? Karena dia adalah seorang businessman. Dan bisnisnya sedang mengalami masalah besar selama masa pemerintahan Jokowi. Untuk itu dia perlu rebound dengan memanfaatkan kekuasaan. # SaratogaDownpic.twitter.com/3XtkaYUPEu,,,#,1.11107E+18,https://twitter.com/PartaiSocmed/status/1111070760926220288,,,,,,
makLambeTurah#AsalBukanPrabowo,makLambeTurah,3/28/2019 7:52,209,517,"pace bilang begini,makanya sa pilih Jokowi...."," "" mantap pace pic.twitter.com/d1ukqC6iRl""",,,,1.11107E+18,https://twitter.com/makLambeTurah/status/1111068563794612225,,,,,
Silna Fitri,silnafitri,3/28/2019 7:37,2,6,Evaluasi APBDes Sri Menanti Kec.Koto Baru oleh Tim Evaluasi Kota Sungai Penuh # Bhaktipendampingdesa # manfaatdanadesa @ jokowi @ EkoSandjojopic.twitter.com/V6m6mMeQur,,@ @,# #,1.11106E+18,https://twitter.com/silnafitri/status/1111064855832752128,,,,,,
TUKANG ALUMINIUM,AMANAH_BERK4H,3/28/2019 7:20,1,2,Serasa nabok muka sendiri ya pak @ jokowi ? pic.twitter.com/eCZbJH3Smq,,@,,1.11106E+18,https://twitter.com/AMANAH_BERK4H/status/1111060498575810565,,,,,,
𝓡𝓸𝓶𝔃,RomzDd,3/28/2019 7:04,35,121,"~Pagi Pak @ jokowi Gangguan kepribadian histrionik biasanya memiliki emosi yg tdk stabil & selalu mencari perhatian. Mrk cenderung menggunakan keterampilan ini utk memanipulasi orang lain spy menjadikan dirinya pusat perhatian. Cenderung dramatis, kek di adegan film ini pic.twitter.com/CFJpEaeYjT",,@,,1.11106E+18,https://twitter.com/RomzDd/status/1111056542948683776,,,,,,
Fadjroel Rachman,fadjroeL,3/28/2019 4:57,116,454,Selamat baisukan dangsanak sabarataan di Banjarmasin Kalimantan Selatan. Terimakasih sudah datangan basilaturahmi lawan Pakde @ jokowi dan Bude Iriana (Rabu 27/3). Insya Allah # KalselBaimbaiJokowi # KalselMenangTotal infrastruktur & kemakmuran semakin merata ~ @ Jokowinomics_idpic.twitter.com/tkRIk0etOo,,@ @,# #,1.11102E+18,https://twitter.com/fadjroeL/status/1111024366114889728,,,,,,
Dede Budhyarto,kangdede78,3/28/2019 4:27,102,377,"Sebelumnya Jokowi sudah mendapatkan informasi tentang keinginan masyarakat Kalimantan Selatan, yaitu tentang pembangunan kereta Trans Kalimantan dan jalan baru antara Banjar Baru - Batu Licin. # KalselMenangTotal pic.twitter.com/xDNL6v76Jj",,,#,1.11102E+18,https://twitter.com/kangdede78/status/1111016985108701184,,,,,,
Agus Susanto II,Cobeh09,3/28/2019 2:58,598,939,"Kalau Jokowi Mati Duluan Maka KH. Ma'ruf Amin Yang Jadi Presiden. Dan Ahok Ndak Mungkin Jadi Wakil Presiden Karena Ahok Sudah Pernah Dipenjara. Kata http://KH.Ma 'ruf Amin Di Masjid Shidiq Zarkasyi, PonPes An-Nawawi, Berjan, Purworejo, Jateng Selasa (26/3/2019)pic.twitter.com/jPIXGsKtij",,,,1.11099E+18,https://twitter.com/Cobeh09/status/1110994520034799616,,,,,,
sangbima,sokir03,3/28/2019 1:37,20,112,"Permadi,,kami org NTB kenal baik nenek ini, nenek ini sudah di larang sama warga untuk tdk ikut kampanye, tapi dia tetap bersikeras ikut karena ingin lihat langsung prabowo,, nenek ini sebatang kara dan bekerja sebagai pemulung,manusia berakal tdk akan memfitnah seorang nenek2",,,,1.11097E+18,https://twitter.com/sokir03/status/1110974123243528192,,,,,,
Agung Wahyudi Lagi,destroyerdemocr,3/28/2019 0:50,6,14,Hasil polling sementara Simulasi polling Pilpres 2019 Jokowi-Maruf Amin & Prabowo-Sandiaga http://merdeka.com https://www.merdeka.com/polling/ pic.twitter.com/R5t2qtUa3N,,,,1.11096E+18,https://twitter.com/destroyerdemocr/status/1110962216574947328,,,,,,
PUTRA MELAYU,ardi_riau,3/28/2019 0:49,482,1130,BEDA PRABOWO % JOKOWI SAAT MARAH. pic.twitter.com/ZbRCaeGQAs,,,,1.11096E+18,https://twitter.com/ardi_riau/status/1110962056239276032,,,,,,
Murtadha01,MurtadhaOne,3/27/2019 23:35,136,303,Jokowi disambut lagu ampar-ampar pisang di Banjarmasin. Mungkin klo sama @ kaesangp bakal disambut dgn lagu ampar-ampar sang pisang # KalselMenangTotalpic.twitter.com/45FCOSplXm,,@,#,1.11094E+18,https://twitter.com/MurtadhaOne/status/1110943519756042240,,,,,,
Pain Akatsuki,DetektifPain,3/27/2019 23:20,15,32,"Wiranto bilang pengajak golput bakal kena UU ITE, harusnya tangkap itu capres fiktif Nurhadi Aldo urutan 10. Gara gara dia banyak temen eug yang golput padahal aslinya dukung Prabowo. Bangsat emang. Apa jangan jangan ini strategi blunder bin tolol kubu Jokowi. pic.twitter.com/EmxqjtDbcv",,,,1.11094E+18,https://twitter.com/DetektifPain/status/1110939609960083456,,,,,,
Poniran,poniran01,3/27/2019 23:12,30,23,Basis pendukung @ jokowi terus bertambah dari kantung-kantung suara lawan. Mantulĺl # Menang0121HariLagipic.twitter.com/SIOFqqGKhr,,@,#,1.11094E+18,https://twitter.com/poniran01/status/1110937587437301760,,,,,,
Ngopi Dulu,Coffee2Talks,3/27/2019 23:11,0,2,Cuma di era # Jokowi industri kreatif mendapatkan perhatian pemerintah. # 01RabuPutihpic.twitter.com/5zuIKQE4Om,,,# #,1.11094E+18,https://twitter.com/Coffee2Talks/status/1110937409892450304,,,,,,
Fajridinzen,Fajridinzen1,3/27/2019 22:47,1,5,Lupa sama yg ini? Jangam terlalu menjilat ahh....pic.twitter.com/jQl0BHu1Jp,,,,1.11093E+18,https://twitter.com/Fajridinzen1/status/1110931357914431488,,,,,,
NataliusPigai,NataliusPigai2,3/27/2019 22:37,1153,2956,"Sepertinya mba Yenni Wahid membantah tulisan/opini saya tentang “Jokowi Mencomot Atribut NU” dan “Jokowi Rusak Warisan Gus Dur”. Sudahlah Mba Yenny, kita semua Gusdurian. Mba Yenny anak biologis, tdk ada jaminan mewarisi ideologi & nilai2 Gus Dur”.( Natalius Pigai, Gusdurian) pic.twitter.com/juVCf7JB7s",,,,1.11093E+18,https://twitter.com/NataliusPigai2/status/1110928931647942657,,,,,,
-Ulama NKRI-,AHarbanu,3/27/2019 22:16,7,1,Semua strategi prioritas nasional telah dipaparkan segalanya untuk membuat Indonesia semakin baik lagi.. maju terus pak @ jokowi # PutihAdalahK1ta # PilihBajuPutihpic.twitter.com/z75QRX1pL7,,@,# #,1.11092E+18,https://twitter.com/AHarbanu/status/1110923553451315200,,,,,,
🇵🇱 👆#99👆🇵🇱,PartaiS0cmedia,3/27/2019 22:15,76,8,"Mari kita perhatikan 2 wajah yg berbeda,sama2 capres. Menurut anda,manakah aurah wajah keikhlasan terhadap rakyat ? 01 @ jokowi like 02 @ Prabowo re-tweet Pilih salah 1 di antaranya ?pic.twitter.com/FwYUJdWbil",,@ @,,1.11092E+18,https://twitter.com/PartaiS0cmedia/status/1110923319010717696,,,,,,
Dont cry,DonniNasution,3/27/2019 22:06,4,81,"Kenapa ya kalau gw manggil temenku dgn sebutan dasar abu janda"" atau ""bro lu mirip abu janda"" temenku malah marah2..? Ehh rupanya emang begini kelakuanya ya wajarlah mereka marah""",,,,1.11092E+18,https://twitter.com/DonniNasution/status/1110921069840338945,,,,,,
Ust H Ujang Busthomi,UjangBustomi,3/27/2019 22:04,214,631,"Orang yg berbuat makar dinegri ini,wajib kita basmi!!hny satu kata,Lawaan!!Takbir!! Allahu akbar! @ jokowi @ GPAnsor_Satupic.twitter.com/LZAmmHAaqr",,@ @,,1.11092E+18,https://twitter.com/UjangBustomi/status/1110920570521018373,,,,,,
Koster_AceMenang,KosterAceMenang,3/27/2019 21:33,3,1,TKN: Tidak Ada yang Salah dari Ajakan Jokowi Agar Masyarakat Berbaju Putih ke TPS http://www.tribunnews.com/pilpres-2019/2019/03/27/tkn-tidak-ada-yang-salah-dari-ajakan-jokowi-agar-masyarakat-berbaju-putih-ke-tps … # 01OptimisIndonesiaMaju pic.twitter.com/G3A3iuLLpP,,,#,1.11091E+18,https://twitter.com/KosterAceMenang/status/1110912846232059906,,,,,,
🇵🇱 👆#99👆🇵🇱,PartaiS0cmedia,3/27/2019 21:11,6,12,"Dia mulai panik,segala cara akan di lakukan agar rakyat simpatik padanya,senjata lama mulai di mainkan @ jokowi merakyat,jkw sederhana,tp itu hanya bualan saja. Pak jkw,knp gak sekalian anda tambal ban,masuk kegot spt pd thn 2014 yg lalu,itulah yg membuat anda jd presiden. pic.twitter.com/5jDhN0JHXE",,@,,1.11091E+18,https://twitter.com/PartaiS0cmedia/status/1110907186392125442,,,,,,
Fadjroel Rachman,fadjroeL,3/27/2019 21:04,179,632,Pakde Jokowi strooong di Banjarmasin Kalimantan Selatan. Insya Allah menang di seluruh Kalimantan # KalselBaimbaiJokowi # KalselMenangTotalpic.twitter.com/uQOkZLumcu,,,# #,1.11091E+18,https://twitter.com/fadjroeL/status/1110905547610451968,,,,,,
Agus Susanto II,Cobeh09,3/27/2019 21:02,54,137,"- Jokowi : Saya Dihina, Difitnah Saya Akan Lawan 2X - Prabowo : Saya Dihina, Difitnah, Dicaci Maki Saya Tidak Apa-2. Saya Membela Rakyat Saya !! pic.twitter.com/aAWPRNazwH",,,,1.1109E+18,https://twitter.com/Cobeh09/status/1110904950794539015,,,,,,
